X,Y,Distancia,LabelLinea,Linea,Nodo,Nombre,Package,Ruta,Sublinea,ObjectId
-658846.417402438,4492307.16185936,4955,39,39,1088,Arosa (Avda. Parsi),618,3911,3910,1532
-658846.417402438,4492307.16185936,6085,39,39,1088,Arosa (Avda. Parsi),618,3913,3911,1533
-666075.343186958,4496519.66996967,490,06,6,1090,Avda San Lazaro (Playa de Matalascañas),618,611,610,1534
-666075.343186958,4496519.66996967,1654,10,10,1090,Avda San Lazaro (Playa de Matalascañas),618,1012,1010,1535
-666075.343186958,4496519.66996967,1654,A2,102,1090,Avda San Lazaro (Playa de Matalascañas),618,10212,10210,1536
-666075.343186958,4496519.66996967,1654,A2,102,1090,Avda San Lazaro (Playa de Matalascañas),618,10214,10211,1537
-666040.309551712,4496327.20793132,648,06,6,1091,Avda San Lazaro (Dr. Jaime Marcos),618,611,610,1538
-666040.309551712,4496327.20793132,1812,10,10,1091,Avda San Lazaro (Dr. Jaime Marcos),618,1012,1010,1539
-666040.309551712,4496327.20793132,1812,A2,102,1091,Avda San Lazaro (Dr. Jaime Marcos),618,10212,10210,1540
-666040.309551712,4496327.20793132,1812,A2,102,1091,Avda San Lazaro (Dr. Jaime Marcos),618,10214,10211,1541
-666070.77819728,4496565.64752236,7564,01,1,1092,"San Lazaro, Av (Dr. Morote)",618,112,110,1542
-666070.77819728,4496565.64752236,3464,10,10,1092,"San Lazaro, Av (Dr. Morote)",618,1011,1010,1543
-666070.77819728,4496565.64752236,6371,A2,102,1092,"San Lazaro, Av (Dr. Morote)",618,10211,10210,1544
-666070.77819728,4496565.64752236,6744,A2,102,1092,"San Lazaro, Av (Dr. Morote)",618,10213,10211,1545
-668018.329987757,4493521.93975713,6914,21,21,1101,Marques de Paradas,618,2112,2110,1546
-665567.14311726,4488660.46529395,6135,37,37,1102,Avda de Jerez,618,3712,3710,1547
-665567.14311726,4488660.46529395,5981,A6,106,1102,Avda de Jerez,618,10612,10610,1548
-665567.14311726,4488660.46529395,5981,A6,106,1102,Avda de Jerez,618,10614,10611,1549
-665567.14311726,4488660.46529395,4608,LS,127,1102,Avda de Jerez,618,12712,12710,1550
-665667.042063195,4488776.92629732,4526,37,37,1103,Av Jerez -C Parana,618,3711,3710,1551
-665667.042063195,4488776.92629732,3189,A6,106,1103,Av Jerez -C Parana,618,10611,10610,1552
-665667.042063195,4488776.92629732,3358,A6,106,1103,Av Jerez -C Parana,618,10613,10611,1553
-665667.042063195,4488776.92629732,4595,LS,127,1103,Av Jerez -C Parana,618,12711,12710,1554
-666349.667195863,4488834.08882075,2720,CJ1,135,1111,"Padre G. Tejero, Av. (Gta. Parias Merry)",618,13512,13510,1555
-666354.709913136,4488839.96534978,4539,CJ1,135,1112,"Padre G. Tejero, Av. (Gta. Parias Merry)",618,13511,13510,1556
-666014.671303752,4494139.80414069,4228,C1,81,1113,José Laguillo (Puerta Osario),618,8111,8110,1557
-665595.753918451,4486056.4563817,7946,CJ1,135,1114,Maldivas (Creta),618,13511,13510,1558
-665847.306056096,4486154.19522137,8161,CJ1,135,1115,Maldivas (Martinica),618,13511,13510,1559
-666040.203386313,4486256.20776908,8364,CJ1,135,1116,Barbados,618,13511,13510,1560
-666040.203386313,4486256.20776908,0,CJ1,135,1116,Barbados,618,13512,13510,1561
-665434.546108053,4488291.85869615,4953,37,37,1117,Av. Jerez (Elche),618,3711,3710,1562
-658905.496860328,4496362.49238334,3706,60,134,1118,Emilia Barral (Escritor Alfonso Grosso),618,13412,13410,1563
-664971.412031014,4497079.43374523,5429,13,13,1119,Alcalde Manuel del Valle (Filatelia),618,1311,1310,1564
-666489.695582581,4492334.41666959,2117,T1,60,3000,Prado San Sebastián [M],618,6022,6020,1565
-667095.087464044,4492520.92693016,2622,T1,60,3001,Puerta Jerez [M],618,6022,6020,1566
-667247.430703015,4492862.96009957,0,T1,60,3005,Archivo de Indias,618,6021,6020,1567
-667247.430703015,4492862.96009957,2957,T1,60,3005,Archivo de Indias,618,6022,6020,1568
-667079.11000017,4492500.61906082,342,T1,60,3006,Puerta Jerez [M],618,6021,6020,1569
-666481.998797141,4492312.50593697,842,T1,60,3007,Prado San Sebastián [M],618,6021,6020,1570
-665635.034058312,4492016.98273646,1556,T1,60,3008,San Bernardo [M],618,6021,6020,1571
-665617.251838325,4492025.53301177,1380,T1,60,3009,San Bernardo [M],618,6022,6020,1572
-665093.392778684,4491996.67584123,2138,T1,60,3010,San Francisco Javier,618,6021,6020,1573
-664958.088624175,4492509.70416167,2559,T1,60,3011,Eduardo Dato [M],618,6021,6020,1574
-664856.066425934,4493050.01418975,2992,T1,60,3012,Luis de Morales,618,6021,6020,1575
-664856.066425934,4493050.01418975,0,T1,60,3012,Luis de Morales,618,6022,6020,1576
-664973.747602987,4492515.04832831,414,T1,60,3014,Eduardo Dato [M],618,6022,6020,1577
-665108.892514964,4491998.27901684,840,T1,60,3015,San Francisco Javier,618,6022,6020,1578
-665597.983336157,4492808.44780726,0,TB1,133,4000,La Buhaira (Eduardo Dato),618,13311,13310,1579
-665597.983336157,4492808.44780726,8932,TB1,133,4000,La Buhaira (Eduardo Dato),618,13312,13310,1580
-664627.710810009,4494077.26776709,1358,TB1,133,4001,Kansas City (El Greco),618,13311,13310,1581
-664242.871604764,4494478.68292143,1800,TB1,133,4002,Kansas City (Palacio de deportes),618,13311,13310,1582
-663842.161101042,4494247.77380141,2239,TB1,133,4003,Efeso (San Pablo),618,13311,13310,1583
-663239.317111217,4493720.22964661,3020,TB1,133,4004,Montes Sierra (Los Arcos),618,13311,13310,1584
-662543.633990771,4494169.20171569,3690,TB1,133,4005,Montes Sierra (Santa Clara),618,13311,13310,1585
-662028.851844486,4494700.51012872,4278,TB1,133,4006,Montes Sierra (SE-30),618,13311,13310,1586
-661490.236195222,4495315.77105214,4962,TB1,133,4007,Luis Uruñuela (Las Gondolas),618,13311,13310,1587
-660908.890136402,4495607.64505525,5483,TB1,133,4008,Luis Uruñuela (Apeadero Cercanias),618,13311,13310,1588
-660488.167994988,4495751.9813574,5857,TB1,133,4009,Palacio de Congresos,618,13311,13310,1589
-659733.08693159,4495165.56067439,6713,TB1,133,4010,Avda Las Ciencias (Emilio Lemos),618,13311,13310,1590
-659216.871580256,4494261.13645502,7539,TB1,133,4011,Avda. Las Ciencias (Ulises),618,13311,13310,1591
-659047.117683494,4493401.6849082,8257,TB1,133,4012,Avenida La Aeronautica,618,13311,13310,1592
-658424.739794702,4493043.06640164,926,29,29,4013,Avda. Pero Mingo (Torreblanca),618,2912,2910,1593
-658424.739794702,4493043.06640164,3880,39,39,4013,Avda. Pero Mingo (Torreblanca),618,3912,3910,1594
-658424.739794702,4493043.06640164,3880,39,39,4013,Avda. Pero Mingo (Torreblanca),618,3914,3911,1595
-658424.739794702,4493043.06640164,16289,B4,119,4013,Avda. Pero Mingo (Torreblanca),618,11911,11910,1596
-658424.739794702,4493043.06640164,9326,TB1,133,4013,Avda. Pero Mingo (Torreblanca),618,13311,13310,1597
-659024.345823367,4493426.2702352,10099,TB1,133,4014,Avenida La Aeronautica,618,13311,13310,1598
-659024.345823367,4493426.2702352,0,TB1,133,4014,Avenida La Aeronautica,618,13312,13310,1599
-659195.479836912,4494280.9132203,717,TB1,133,4015,Avda. Las Ciencias (Flor de Salvia),618,13312,13310,1600
-659734.254717576,4495222.7579677,1578,TB1,133,4016,Avda Las Ciencias (Emilio Lemos),618,13312,13310,1601
-660246.913622686,4495799.02471898,2216,TB1,133,4017,Palacio de Congresos,618,13312,13310,1602
-660920.249522333,4495622.07859198,2780,TB1,133,4018,Luis Uruñuela (Apeadero),618,13312,13310,1603
-661568.477989882,4495264.45338981,3379,TB1,133,4019,Luis Uruñuela (Las Gondolas),618,13312,13310,1604
-661933.305557434,4494835.74684159,3838,TB1,133,4020,Montes Sierra (SE-30),618,13312,13310,1605
-662545.704165946,4494189.51281124,4546,TB1,133,4021,Montes Sierra (Santa Clara),618,13312,13310,1606
-663451.323712203,4493828.72946518,5473,TB1,133,4022,Ada (Los Arcos),618,13312,13310,1607
-663807.817513056,4494221.58303618,5898,TB1,133,4023,Efeso (San Pablo),618,13312,13310,1608
-664210.332784021,4494533.73838978,6402,TB1,133,4024,Kansas City (Palacio de deportes),618,13312,13310,1609
-664723.575582124,4494016.86975809,6981,TB1,133,4025,Kansas City (El Greco),618,13312,13310,1610
-665719.433279098,4499355.15146239,0,C6B,109,363,Medina y Galnares (frt. Centro Salud),618,10912,10910,1611
-665301.949087713,4487525.83935929,5125,37,37,364,Avda. Reino Unido (Glta. Letonia),618,3712,3710,1612
-661394.477588505,4491843.30661691,302,24,24,365,Puebla del Rio,618,2412,2410,1613
-665241.436447039,4491355.96003327,7563,LS,127,366,"Diego Mtnez Barrio, Av.(Jose Saramago)",618,12712,12710,1614
-664631.320333366,4490613.76178612,12196,02,2,367,Poeta Manuel Benítez (Avda. de La Paz),618,211,210,1615
-664778.780097595,4490255.23842477,12527,02,2,369,Poeta Manuel Benítez (Rda. La Oliva),618,211,210,1616
-664778.780097595,4490255.23842477,3732,31,31,369,Poeta Manuel Benítez (Rda. La Oliva),618,3111,3110,1617
-661263.897666206,4496490.80043409,1770,28,28,370,Aux. Autovia Madrid (Hipermercado),618,2812,2810,1618
-661263.897666206,4496490.80043409,1770,A8,110,370,Aux. Autovia Madrid (Hipermercado),618,11012,11010,1619
-661263.897666206,4496490.80043409,1770,A8,110,370,Aux. Autovia Madrid (Hipermercado),618,11014,11011,1620
-658754.586804141,4495595.88441296,482,22,22,371,Avenida Emilio Lemos (Indonesia),618,2212,2210,1621
-658754.586804141,4495595.88441296,10026,A3,103,371,Avenida Emilio Lemos (Indonesia),618,10311,10310,1622
-658754.586804141,4495595.88441296,10359,A3,103,371,Avenida Emilio Lemos (Indonesia),618,10313,10311,1623
-662796.194671872,4495949.77876608,3068,28,28,372,"Kansas City, Av. (P.I. Calonge)",618,2812,2810,1624
-662796.194671872,4495949.77876608,5920,EA,100,372,"Kansas City, Av. (P.I. Calonge)",618,10012,10010,1625
-662796.194671872,4495949.77876608,3068,A8,110,372,"Kansas City, Av. (P.I. Calonge)",618,11012,11010,1626
-662796.194671872,4495949.77876608,3068,A8,110,372,"Kansas City, Av. (P.I. Calonge)",618,11014,11011,1627
-664628.294703002,4489471.44530728,4717,31,31,373,Orfebre Cayetano González,618,3111,3110,1628
-664720.28454383,4489712.93498412,4469,31,31,374,Rda. La Oliva (Orf. Cayet. González),618,3111,3110,1629
-664541.559899111,4494170.27072048,3950,28,28,375,Avda. Kansas City (El Greco),618,2811,2810,1630
-664096.420372857,4494617.65845338,4451,28,28,376,Avda. Kansas City (Efeso),618,2811,2810,1631
-664096.420372857,4494617.65845338,7251,EA,100,376,Avda. Kansas City (Efeso),618,10011,10010,1632
-664788.97169754,4490196.46527082,1999,02,2,377,Poeta Benítez Carrasco (Pacífico),618,212,210,1633
-664788.97169754,4490196.46527082,2167,31,31,377,Poeta Benítez Carrasco (Pacífico),618,3112,3110,1634
-664788.97169754,4490196.46527082,490,32,32,377,Poeta Benítez Carrasco (Pacífico),618,3222,3220,1635
-664788.97169754,4490196.46527082,1097,A5,105,377,Poeta Benítez Carrasco (Pacífico),618,10512,10510,1636
-664788.97169754,4490196.46527082,1097,A5,105,377,Poeta Benítez Carrasco (Pacífico),618,10514,10511,1637
-665341.653878036,4496283.36986258,2803,11,11,378,Valdelarco (Guadalcanal),618,1111,1110,1638
-662372.234580429,4493149.95588799,8947,05,5,379,Avenida de Andalucía (Tussam),618,511,510,1639
-662372.234580429,4493149.95588799,0,05,5,379,Avenida de Andalucía (Tussam),618,512,510,1640
-662372.234580429,4493149.95588799,5222,22,22,379,Avenida de Andalucía (Tussam),618,2211,2210,1641
-662372.234580429,4493149.95588799,4462,A4,104,379,Avenida de Andalucía (Tussam),618,10411,10410,1642
-662372.234580429,4493149.95588799,0,A4,104,379,Avenida de Andalucía (Tussam),618,10412,10410,1643
-662372.234580429,4493149.95588799,4726,A4,104,379,Avenida de Andalucía (Tussam),618,10413,10411,1644
-662372.234580429,4493149.95588799,0,A4,104,379,Avenida de Andalucía (Tussam),618,10414,10411,1645
-658370.066083959,4495761.06925721,10606,22,22,380,Av. Emilio Lemos (Period. J. Tribuna),618,2211,2210,1646
-658370.066083959,4495761.06925721,9039,A3,103,380,Av. Emilio Lemos (Period. J. Tribuna),618,10311,10310,1647
-658370.066083959,4495761.06925721,9372,A3,103,380,Av. Emilio Lemos (Period. J. Tribuna),618,10313,10311,1648
-662915.627539036,4493231.19262226,6123,22,22,381,Avenida de Andalucía (Los Pájaros),618,2212,2210,1649
-662915.627539036,4493231.19262226,3176,24,24,381,Avenida de Andalucía (Los Pájaros),618,2412,2410,1650
-662915.627539036,4493231.19262226,4705,29,29,381,Avenida de Andalucía (Los Pájaros),618,2912,2910,1651
-662915.627539036,4493231.19262226,7659,39,39,381,Avenida de Andalucía (Los Pájaros),618,3912,3910,1652
-662915.627539036,4493231.19262226,3279,A3,103,381,Avenida de Andalucía (Los Pájaros),618,10312,10310,1653
-662915.627539036,4493231.19262226,3279,A3,103,381,Avenida de Andalucía (Los Pájaros),618,10314,10311,1654
-661496.181301683,4491498.10044191,7207,24,24,382,Puebla del Rio (Las Navas),618,2411,2410,1655
-661496.181301683,4491498.10044191,0,24,24,382,Puebla del Rio (Las Navas),618,2412,2410,1656
-661393.46904505,4491654.67087334,148,24,24,383,Puebla del Rio,618,2412,2410,1657
-661972.426454764,4493124.30230927,321,05,5,384,Avenida de Andalucía (Satsumas),618,512,510,1658
-661972.426454764,4493124.30230927,5543,22,22,384,Avenida de Andalucía (Satsumas),618,2211,2210,1659
-661972.426454764,4493124.30230927,5260,29,29,384,Avenida de Andalucía (Satsumas),618,2911,2910,1660
-661972.426454764,4493124.30230927,1901,39,39,384,Avenida de Andalucía (Satsumas),618,3911,3910,1661
-661972.426454764,4493124.30230927,1003,53,53,384,Avenida de Andalucía (Satsumas),618,5311,5310,1662
-661972.426454764,4493124.30230927,321,A4,104,384,Avenida de Andalucía (Satsumas),618,10412,10410,1663
-661972.426454764,4493124.30230927,321,A4,104,384,Avenida de Andalucía (Satsumas),618,10414,10411,1664
-661069.195568744,4492377.16943549,1226,52,52,385,San José de Palmete (Centro Transportes),618,5212,5210,1665
-661244.788406569,4491776.50886737,2021,52,52,386,Baena,618,5212,5210,1666
-664209.11190977,4489501.36408798,5188,31,31,387,José Sebast. Bandarán (Luis Ortiz Muñoz),618,3111,3110,1667
-662076.041089453,4493172.40281901,5453,22,22,388,Avenida de Andalucía (Tussam),618,2212,2210,1668
-662076.041089453,4493172.40281901,4035,29,29,388,Avenida de Andalucía (Tussam),618,2912,2910,1669
-662076.041089453,4493172.40281901,6989,39,39,388,Avenida de Andalucía (Tussam),618,3912,3910,1670
-662076.041089453,4493172.40281901,9978,53,53,388,Avenida de Andalucía (Tussam),618,5312,5310,1671
-662076.041089453,4493172.40281901,2609,A3,103,388,Avenida de Andalucía (Tussam),618,10312,10310,1672
-662076.041089453,4493172.40281901,2609,A3,103,388,Avenida de Andalucía (Tussam),618,10314,10311,1673
-650961.619453194,4493396.34027647,13105,53,53,389,Centro Penitenciario,618,5311,5310,1674
-650961.619453194,4493396.34027647,0,53,53,389,Centro Penitenciario,618,5312,5310,1675
-661526.968443446,4493094.37322495,5898,22,22,390,Avda. Andalucía (Resid. Sta. Isabel),618,2211,2210,1676
-661526.968443446,4493094.37322495,5615,29,29,390,Avda. Andalucía (Resid. Sta. Isabel),618,2911,2910,1677
-661526.968443446,4493094.37322495,2256,39,39,390,Avda. Andalucía (Resid. Sta. Isabel),618,3911,3910,1678
-661526.968443446,4493094.37322495,3386,39,39,390,Avda. Andalucía (Resid. Sta. Isabel),618,3913,3911,1679
-659123.660876308,4495062.3925068,293,B4,119,391,Dra. Navarro Rodríguez,618,11912,11910,1680
-669266.748365831,4492500.61906082,2621,43,43,392,Coruña (Avda. Coria),618,4311,4310,1681
-659923.861009499,4498548.2204599,11239,C6B,109,393,Ctra. de Brenes (C/ San Cayetano),618,10912,10910,1682
-668697.610993866,4492166.07929165,3150,40,40,394,Evangelista (Condes de Bustillo),618,4011,4010,1683
-661746.406410811,4488106.4918487,581,38A,125,395,Ctra. El Pítamo,618,12512,12510,1684
-668900.912254825,4492230.2074992,7840,05,5,396,López de Gomara (San Martín de Porres),618,512,510,1685
-668900.912254825,4492230.2074992,4927,06,6,396,López de Gomara (San Martín de Porres),618,612,610,1686
-668900.912254825,4492230.2074992,2837,C1,81,396,López de Gomara (San Martín de Porres),618,8112,8110,1687
-668900.912254825,4492230.2074992,2672,C3,83,396,López de Gomara (San Martín de Porres),618,8312,8310,1688
-668900.912254825,4492230.2074992,2952,A7,107,396,López de Gomara (San Martín de Porres),618,10711,10710,1689
-668900.912254825,4492230.2074992,3023,A7,107,396,López de Gomara (San Martín de Porres),618,10713,10711,1690
-663857.979311253,4491195.11924348,2881,38,38,397,Hytasa (Plaza Alegre),618,3811,3810,1691
-663857.979311253,4491195.11924348,2881,38A,125,397,Hytasa (Plaza Alegre),618,12511,12510,1692
-663500.901617407,4490903.90215813,3247,38,38,398,Hytasa  (Salvador Távora),618,3811,3810,1693
-663500.901617407,4490903.90215813,3247,38A,125,398,Hytasa  (Salvador Távora),618,12511,12510,1694
-665851.871045775,4495573.96687538,2037,11,11,399,Manuel Villalobos,618,1112,1110,1695
-666100.662960986,4495213.13596425,2514,11,11,400,Leon XIII,618,1112,1110,1696
-664907.714506313,4492667.89294742,1881,C2,82,401,Luis de Morales (Est.Sanchez Pizjuan),618,8212,8210,1697
-665288.572614872,4491411.53349973,1716,LS,127,402,"Diego Mtnez Barrio, Av.(Jose Saramago)",618,12711,12710,1698
-662757.97616373,4495416.80344549,1231,B3,87,403,Carabela Santa María,618,8712,8710,1699
-662448.193869117,4495065.59979425,5148,B3,87,404,Juan Ponce de León,618,8711,8710,1700
-662093.929474839,4494945.32726899,5502,B3,87,405,Rodrigo de Escobedo,618,8711,8710,1701
-662041.379027535,4495126.53840008,5714,B3,87,406,Ópera Carmen,618,8711,8710,1702
-662041.379027535,4495126.53840008,0,B3,87,406,Ópera Carmen,618,8712,8710,1703
-662330.406537798,4495774.96843474,628,B3,87,407,Fidelio (Carabela La Niña),618,8712,8710,1704
-658175.363997629,4492850.13364581,4053,53,53,408,Aux. A-92 (Virgen de Las Aguas),618,5311,5310,1705
-661526.649947251,4493133.38794953,5014,22,22,409,Avda. Andalucía (Resid. Sta. Isabel),618,2212,2210,1706
-661526.649947251,4493133.38794953,3596,29,29,409,Avda. Andalucía (Resid. Sta. Isabel),618,2912,2910,1707
-661526.649947251,4493133.38794953,6550,39,39,409,Avda. Andalucía (Resid. Sta. Isabel),618,3912,3910,1708
-661526.649947251,4493133.38794953,6550,39,39,409,Avda. Andalucía (Resid. Sta. Isabel),618,3914,3911,1709
-661526.649947251,4493133.38794953,2170,A3,103,409,Avda. Andalucía (Resid. Sta. Isabel),618,10312,10310,1710
-661526.649947251,4493133.38794953,2170,A3,103,409,Avda. Andalucía (Resid. Sta. Isabel),618,10314,10311,1711
-658688.925280795,4496552.81655945,9323,B4,119,410,Avda. Seneca (Rodriguez Castillejo),618,11911,11910,1712
-664674.900054976,4494123.2346408,5149,28,28,411,Auxiliar Kansas City (El Greco),618,2812,2810,1713
-664674.900054976,4494123.2346408,5149,A8,110,411,Auxiliar Kansas City (El Greco),618,11012,11010,1714
-664674.900054976,4494123.2346408,5149,A8,110,411,Auxiliar Kansas City (El Greco),618,11014,11011,1715
-661841.952697863,4491139.01257337,6473,24,24,412,Avenida de La Plata,618,2411,2410,1716
-661841.952697863,4491139.01257337,4505,52,52,412,Avenida de La Plata,618,5211,5210,1717
-661464.544870129,4491003.82344324,4868,52,52,413,Ronda Padre Pío,618,5211,5210,1718
-660730.006260284,4491364.50977067,5738,52,52,414,Salobreña,618,5211,5210,1719
-661023.81107989,4491048.17382588,5342,52,52,415,Ronda Doctora Este --> Cercanías,618,5211,5210,1720
-660446.976922484,4491182.82919016,6039,52,52,416,Afecto (Franqueza),618,5211,5210,1721
-660331.737493933,4490901.23047718,6280,52,52,417,Afecto (Comprensión),618,5211,5210,1722
